uid,kol用户名,抖音号,是否入驻,粉丝数,价格,预计播放量
53502602441,盟主安全官,AQG001,是,4682927,"'1-20s视频': 60000, '20-60s视频': 72200",2439009.0
94744555076,小野不听话,578138868,是,7641323,"'1-20s视频': 150000, '20-60s视频': 300000",6763313.0
76472461720,住宅公园,v18513337769,是,5465922,"'1-20s视频': 21000, '20-60s视频': 27000",189411.0
59627967653,饭思思,sisi2442,是,10467076,"'1-20s视频': 70000, '20-60s视频': 80000",2310592.0
96245704530,封面新闻,,否,13637850,,
78810049954,钟文泽,zhongwenze,是,1432359,"'1-20s视频': 20000, '20-60s视频': 30000",241578.0
64755101425,嘴咆老陶,michael.tao,是,1504020,"'1-20s视频': 1500, '20-60s视频': 50000",162051.0
95970792674,尼格买提,,否,9881027,,
73043238404,汽车头,576678830,是,828953,"'1-20s视频': 46000, '20-60s视频': 60000",86448.0
52538008642,姜涛笑神,617386521,是,5037952,"'1-20s视频': 12000, '20-60s视频': 15000",871706.0
60831340756,金晨,,否,7949735,,
88762967544,唐唐频道说奇案,605864960,是,8473558,"'1-20s视频': 58888, '20-60s视频': 58888",354289.0
84251941922,黄晓明,,否,21206129,,
104543057096,家电大兵,jiadiandabing,是,1088992,"'1-20s视频': 25000, '20-60s视频': 25000",122867.0
100120206838,野行涛哥,UHAIFishing,是,2227937,"'1-20s视频': 12000, '20-60s视频': 25000",156599.0
77126023150,唐唐,,否,29861314,,
104705102678,三千说表,DNsanqian,是,4010811,"'1-20s视频': 60000, '20-60s视频': 100000",2216012.0
110087822179,合肥庐阳保时捷中心,HFLY055163773911,否,366491,,
3271773344770816,陳奕迅所長,iameasonchan,否,6987821,,
104028091847,湖北新闻,hbtvnews,否,8670740,,
66729999077,背包走遍中国,bbzbzg,是,4527122,"'1-20s视频': 30000, '20-60s视频': 30000",666770.0
106350076538,dy4slxtfnu4y,dy4slxtfnu4y,否,0,,
58487390105,大家车言论,djcars,是,851225,"'1-20s视频': 84000, '20-60s视频': 105000",93869.0
127173369007719,奔驰利星行利星大连,lsh0411,否,232722,,
104567019078,38号车评中心,No38carreview,否,566228,,
107997915429,新京报贝壳财经,,否,3024052,,
80134451704,初晓敏,orbcar,是,609061,"'1-20s视频': 100000, '20-60s视频': 200000",301532.0
105158612792,党史博采,1615265241,是,4668213,"'1-20s视频': 15000, '20-60s视频': 20000",440099.0
73481112430,壁画师·佳佳,107259277,是,5778000,"'1-20s视频': 36000, '20-60s视频': 50000",2805390.0
60844292433,岳老板,17173685,是,22174877,"'1-20s视频': 160000, '20-60s视频': 190000",7157668.0
102158903850,蛋解创业,danjiechuangye,是,3882383,"'1-20s视频': 5000, '20-60s视频': 60000",847936.0
67171632836,碰碰彭碰彭,836869921,是,7718352,"'1-20s视频': 70500, '20-60s视频': 80000",2612581.0
98614488308,张晋max,,否,8752531,,
86335350174,HG杰爷,HG_Performance,是,2106999,"'1-20s视频': 80000, '20-60s视频': 80000",4480024.0
59976764600,哈尔滨骏展雷克萨斯,99999amy,否,193211,,
108068546394,山西交警,sxjjzd,否,5869009,,
96439419199,于震,,否,17152504,,
99622681013,第一财经,diyicaijing,否,1880760,,
93009069305,老法《这里是新疆》,XJ99699,是,3381833,"'1-20s视频': 28400, '20-60s视频': 30000",709135.0
100071819280,穿拖鞋的猫爷,maoye110,是,3511400,"'1-20s视频': 110000, '20-60s视频': 130000",397429.0
110014154621,楠姐式老板（16号下午3点雪中飞服饰专场,nanjie2019,是,6854590,"'1-20s视频': 100000, '20-60s视频': 100000",1198706.0
94663744078,沈阳新闻频道,,否,8093812,,
100102903006,设计好房子,1061108558,是,5723288,"'1-20s视频': 50000, '20-60s视频': 70000",253821.0
93456323543,冯导,FRX201002,是,12933663,"'1-20s视频': 100000, '20-60s视频': 200000",1550759.0
1402564762671240,Bimmer·温锦宏,3Gman1985,是,3557516,"'1-20s视频': 11000, '20-60s视频': 190000",9003756.0
96149691860,优酷-经典幽默剧,660064245,是,8892110,"'1-20s视频': 26000, '20-60s视频': 35000",116659.0
95673567674,信誓蛋蛋,heyxinshidandan,是,5298529,"'1-20s视频': 300000, '20-60s视频': 300000",17154222.0
59177049179,丁香医生,dingxiangyisheng,是,7176822,"'1-20s视频': 200000, '20-60s视频': 300000",498987.0
110074662438,设计师April,2123642053,是,2478528,"'1-20s视频': 10000, '20-60s视频': 70000",343309.0
106023010540,汽车黑作坊,1796950696,是,1732940,"'1-20s视频': 32000, '20-60s视频': 42000",752085.0
97355271980,字节跳动,Bytedance,否,1648609,,
84694589751,游荡美利坚,616813675,是,983905,"'1-20s视频': 80000, '20-60s视频': 100000",66789.0
96433230515,李诞,1014359508,是,4562641,"'1-20s视频': 15900, '20-60s视频': 15900",1934069.0
93283836560,财可夫斯基,caikefusiji,是,3594629,"'1-20s视频': 40000, '20-60s视频': 40000",445186.0
104342493060,撩车糖小糖,1463947950,是,926612,"'1-20s视频': 15000, '20-60s视频': 30000",286517.0
62214994150,济公爷爷·游本昌,YouBC,是,10172279,"'1-20s视频': 49100, '20-60s视频': 150000",1362754.0
93414034950,互粘网大叔,hnwds,是,3577811,"'1-20s视频': 20000, '20-60s视频': 40000",139749.0
106333686460,河南都市频道,dspdxmt,是,9126053,"'1-20s视频': 22000, '20-60s视频': 25000",99166.0
3179386145079934,眉山论剑陈平,MeishanSwordsman,否,2907275,,
97474801834,东南军情,setvdnjq2020,是,3850066,"'1-20s视频': 6888, '20-60s视频': 10000",551820.0
3192605356589524,说车的姚老板,Zhuoyi888888,是,1441757,"'1-20s视频': 5000, '20-60s视频': 19999",252282.0
2754236141,在线观察,zaixianggc,是,1999249,"'1-20s视频': 1300, '20-60s视频': 20000",31816.0
58620672233,创业中国人,1512561879,是,2424799,"'1-20s视频': 10000, '20-60s视频': 20000",48998.0
62468886683,李会长（街溜子）,28844919,是,7713883,"'1-20s视频': 150000, '20-60s视频': 150000",5447032.0
72940841840,共青团中央,gqtzy2018,否,6649957,,
106186239399,空军在线,kj19491111,否,1752033,,
104838805698,极速拍档Speedsters,1547156912,是,1701884,"'1-20s视频': 150000, '20-60s视频': 150000",212231.0
98351247903,王祖蓝,,否,23510834,,
2836360537847348,寻味旧时,GDXW1983,是,7729155,"'1-20s视频': 88000, '20-60s视频': 118000",2135339.0
63202326894,阿纯是反诈宣传者,36749552,是,16684870,"'1-20s视频': 280000, '20-60s视频': 380000",3334472.0
96848785189,孙俪工作室,Sunlistudio,否,15563013,,
63674343304,初心行动,42928075,是,12771745,"'1-20s视频': 25200, '20-60s视频': 200000",2619290.0
106387174770,3Gm汽车性能升级中心,3Gm3Gm,是,3570913,"'1-20s视频': 21300, '20-60s视频': 150000",7171508.0
111357483107,搜狐财经,,否,1312970,,
91741427144,蓝光乐队,880064948,是,9939813,"'1-20s视频': 60000, '20-60s视频': 90000",606908.0
85957525522,杨紫,Yangzi1106,否,28144038,,
108180297486,杨幂,ymyangmi,否,18884091,,
94744667702,酷哥圆桌派,578153222,是,2747747,"'1-20s视频': 8000, '20-60s视频': 10000",26425.0
96214799697,玩车豆豆,wanchedoudou,是,1322575,"'1-20s视频': 11200, '20-60s视频': 30000",1577193.0
6270144209,聂小雨,NXY0928,是,16626466,"'1-20s视频': 190000, '20-60s视频': 240000",4374552.0
100074374856,终极小腾,1049401268,是,2510568,"'1-20s视频': 250000, '20-60s视频': 250000",3435464.0
99399183348,世纪威锋科技,weifeng666.,是,3173818,"'1-20s视频': 25000, '20-60s视频': 30000",1027489.0
106052825317,虎符视频,hfvideo,是,3618002,"'1-20s视频': 5300, '20-60s视频': 5300",368483.0
95028567304,萝卜报告,591611359,是,652053,"'1-20s视频': 80000, '20-60s视频': 100000",22840.0
96745358998,路边小郎君,780551921,是,14050763,"'1-20s视频': 98000, '20-60s视频': 118000",1445559.0
93189025747,皮皮（教做菜）,960131741,是,24458235,"'1-20s视频': 70000, '20-60s视频': 88000",3187443.0
97254213747,皇家马德里足球俱乐部,RealMadridCF,是,3117767,"'1-20s视频': 6800, '20-60s视频': 6800",1267231.0
93917337297,itsRae,itsRae,是,12123253,"'1-20s视频': 240000, '20-60s视频': 360000",3429991.0
98077124843,北京青年x凉子访谈录,bjqn,是,3525941,"'1-20s视频': 50000, '20-60s视频': 50000",483650.0
2541677447229543,说车的小宇,shuochedexiaoyu,是,4356812,"'1-20s视频': 200000, '20-60s视频': 200000",6116393.0
66818625935,大师的菜,597838790,是,5291228,"'1-20s视频': 20000, '20-60s视频': 38000",170538.0
59540684618,马方说管理,mafangshuoguanli,否,2110320,,
104994868201,车乘汇影视,1693713107,是,4530013,"'1-20s视频': 40000, '20-60s视频': 60000",935795.0
97658286838,用武之地-讲武学堂,y5zd666,是,9016084,"'1-20s视频': 20000, '20-60s视频': 30000",339152.0
58984806571,科学宇宙（锋轮）,290089204,是,5305747,"'1-20s视频': 21000, '20-60s视频': 21000",473661.0
3614786876875748,宋忠平,dynv8w6f1s93,否,3529586,,
93235196687,豆神教育-杨老师,yyylaoshi2019,是,7310875,"'1-20s视频': 20000, '20-60s视频': 30000",156200.0
1868795817757127,一切为了群众,weiqunzhong,是,8180100,"'1-20s视频': 10000, '20-60s视频': 12000",103351.0
103145813047,兵马俑冰蛋,bingdan88888,是,6672396,"'1-20s视频': 58000, '20-60s视频': 78000",667832.0
1789641868195347,河南合众新沃沃尔沃,hzxw55181010,否,112657,,
52432923669,汽车特技yoyo,CarStunt,是,4227371,"'1-20s视频': 22000, '20-60s视频': 88000",790883.0
60697667248,湖畔大学,Hupan0327,否,2221504,,
74127587953,驾考宝典官方,135825313,是,1330454,"'1-20s视频': 100000, '20-60s视频': 400000",6554.0
67876942732,十万个阿拉蕾,588918251,是,3277862,"'1-20s视频': 21400, '20-60s视频': 49000",786019.0
59618628613,翔翔大作战,xxdzz2018,是,9641662,"'1-20s视频': 150000, '20-60s视频': 150000",2990026.0
106661242728,老果盘车,dy0jqw3qvoin,否,443642,,
108618276575,易中天,dyu16rshph2z,否,2694438,,
67252788673,修板凳的师傅,Xiubandeng,是,9391805,"'1-20s视频': 28000, '20-60s视频': 38000",363367.0
108656569112,顾老师的小视界,glsdxsj,是,1121887,"'1-20s视频': 10000, '20-60s视频': 20000",57990.0
109160790803,hengshan300看德国,hengshan300,是,1562700,"'1-20s视频': 7900, '20-60s视频': 9800",451249.0
101022333329,真酒网,zhenjiu_com,否,4730266,,
103748092121,【寻真味】佬美,mg78399,是,4747364,"'1-20s视频': 70000, '20-60s视频': 80000",3430158.0
3170627183192676,君卡好车,2242235370,是,1210360,"'1-20s视频': 30000, '20-60s视频': 50000",1243291.0
97836647912,我们的天空,KjbOursky,否,4828245,,
105595202170,严伯钧,bojunyan,是,3179597,"'1-20s视频': 65000, '20-60s视频': 75000",327419.0
68589631171,五道凯,356619610,是,2262686,"'1-20s视频': 45000, '20-60s视频': 55000",527686.0
66074746076,超皮优酷君,,否,7666738,,
97289117292,成龙吧官微,854328106,是,7355943,"'1-20s视频': 12600, '20-60s视频': 18900",1226405.0
95870186531,JeremyLin林书豪7,,否,6917783,,
82996488038,婧公子,579378977,是,10375704,"'1-20s视频': 10000, '20-60s视频': 55000",2557444.0
106274833974,肖央,,否,3676669,,
98569634382,新华网,xinhuawang,是,9459380,"'1-20s视频': 100000, '20-60s视频': 200000",387134.0
77669243142,黑脸V,145651081,是,29527010,"'1-20s视频': 400000, '20-60s视频': 600000",4979292.0
108145479628,梁恩铭不叫良民,Tel17526922700,是,530202,"'1-20s视频': 10000, '20-60s视频': 15000",772987.0
96759848795,英国宝哥,Bluebadgeguide,是,2149297,"'1-20s视频': 30000, '20-60s视频': 40000",965146.0
102701784669,樊登读书,fandengdushu,是,7632255,"'1-20s视频': 100000, '20-60s视频': 200000",219560.0
59858219214,王蓝莓,wanglanmei,是,10833233,"'1-20s视频': 155000, '20-60s视频': 190000",1696462.0
3293759901274411,春风社扛把子,chunfengshe,否,3788399,,
100083413401,每日经济新闻,nbdnews,是,1760517,"'1-20s视频': 13000, '20-60s视频': 13000",85856.0
2594482730828596,地摊小表妹,DTXBM,是,2820496,"'1-20s视频': 80000, '20-60s视频': 80000",2021666.0
57663155329,张禾禾同学,zhanghehe87,是,9198639,"'1-20s视频': 120000, '20-60s视频': 180000",2113972.0
75319361272,视知车学院,szchexueyuan,是,1221299,"'1-20s视频': 30000, '20-60s视频': 50000",55668.0
110079143375,地球之极侣行,setvdqzjlx19,是,2247581,"'1-20s视频': 15000, '20-60s视频': 25000",90880.0
88685170059,直播日照,zhiborizhao,是,12891765,"'1-20s视频': 30000, '20-60s视频': 47200",114987.0
106328949590,科学声音,kexueshengyin,是,2687170,"'1-20s视频': 4999, '20-60s视频': 9999",18827.0
60914670248,花姐狂浪,,否,7649373,,
64933147076,三刀侃车,sdkc,是,455859,"'1-20s视频': 10000, '20-60s视频': 20000",284974.0
99208648582,唐昊（唐主任）,tangzhuren,是,3619621,"'1-20s视频': 82500, '20-60s视频': 102500",2979422.0
58296778845,韩41【大石桥联盟】,han41,是,12200083,"'1-20s视频': 150000, '20-60s视频': 180000",4292532.0
66999126478,宾利·李一辉,Bentley.LiYihui,是,511110,"'1-20s视频': 6000, '20-60s视频': 10000",160386.0
2185449198060516,中国三农发布,3nongntv,否,3352534,,
105584286862,韩船长漂流记,Caphan7,是,5369250,"'1-20s视频': 54800, '20-60s视频': 54800",1748443.0
65238770913,选车攻略,207812563,是,1396872,"'1-20s视频': 3000, '20-60s视频': 3000",415791.0
2770383656196608,史君说剧,Mr.History,是,3117950,"'1-20s视频': 9000, '20-60s视频': 10000",1129669.0
98164646773,闪电新闻,shandianxinwen,是,8352789,"'1-20s视频': 50000, '20-60s视频': 80000",167938.0
85410547697,FAST4WARD,194592057,是,1287855,"'1-20s视频': 30000, '20-60s视频': 50000",75122.0
88074446756,王山花（车行小学生）,wangshanhua,是,310779,"'1-20s视频': 5000, '20-60s视频': 10000",931218.0
102719833810,优酷星娱社,youkuxys,否,8419004,,
98487718391,小马在德国,,否,1429494,,
74839289630,马未都,maweidu,否,2620695,,
949569634440573,赵传,ZC1961,否,2620223,,
62212476969,董新尧（今天6点直播）,dongxinyao,否,8698875,,
98936410339,人类观察所,969539219,是,7673160,"'1-20s视频': 40000, '20-60s视频': 50000",436970.0
74736884286,黄灵儿（笑花）,933002780,是,5533769,"'1-20s视频': 60000, '20-60s视频': 68000",4860187.0
105957124650,河南民生频道大参考,,否,5414395,,
96648942540,广州交通电台,928285074,是,5526445,"'1-20s视频': 8000, '20-60s视频': 16000",135907.0
3407744712,郭冬临,GDL1018GDL,否,6335144,,
102334023579,北京大学,PKU_1898,否,3247716,,
99810606004,湖南卫视,,否,14239927,,
83983051992,财才说,Lets88868766,是,3729265,"'1-20s视频': 8000, '20-60s视频': 60000",449112.0
55957299343,余洋不说车,yuyangshuoche,是,1172498,"'1-20s视频': 10000, '20-60s视频': 100000",448407.0
101425650889,李雪琴,1134432746,是,8180526,"'1-20s视频': 100000, '20-60s视频': 100000",4333817.0
105390256674,车哥测评,chepin100,是,12543821,"'1-20s视频': 19100, '20-60s视频': 130000",366165.0
97810557094,拜托了老司机,882418441,是,423842,"'1-20s视频': 15000, '20-60s视频': 20000",115062.0
100070948506,杭州小黑诸鸣,1047803826,是,4972806,"'1-20s视频': 36000, '20-60s视频': 52000",1717688.0
84838275326,歪果仁研究协会,588429058,是,7246503,"'1-20s视频': 40000, '20-60s视频': 50000",513358.0
109211208391,抖音NBA,DouyinNBA666,否,3842027,,
61226527382,江苏卫视,JSTVJSTV,是,7311579,"'1-20s视频': 10400, '20-60s视频': 10400",141589.0
58551269218,李蠕蠕,5437662,是,13715376,"'1-20s视频': 180000, '20-60s视频': 200000",6055445.0
63075266947,歐陽娜娜Nana,,否,22247863,,
2475714594472733,我是薇娅viya,viyavlog,是,8108301,"'1-20s视频': 20600, '20-60s视频': 20600",2257785.0
100007005019,赵文卓,,否,3877285,,
72564651883,新车联播,1312131351,是,350055,"'1-20s视频': 30000, '20-60s视频': 40000",30925.0
100312061981,中达宝马之家,BMW_MINI_Family,否,283662,,
95009001696,玖月奇迹-王小玮,jiuyueqiji,是,8702128,"'1-20s视频': 99999, '20-60s视频': 99999",1415092.0
71221647023,喇叭哥（月老）,ZBZ6666666,是,4817425,"'1-20s视频': 15000, '20-60s视频': 25000",2463477.0
58277041106,赵奕欢,Chloe1029,否,7898626,,
58697984977,程野,chengye1983,是,6023997,"'1-20s视频': 100000, '20-60s视频': 120000",361767.0
52898476419,宸荨樱桃,yingtaogongzhu,是,11644305,"'1-20s视频': 149800, '20-60s视频': 171200",1599951.0
60179369788,周冬雨,,否,16496431,,
98947955202,车漫部落,AutoComic,是,804103,"'1-20s视频': 30000, '20-60s视频': 50000",35176.0
92613659777,美食作家王刚,338626141,是,4558851,"'1-20s视频': 30000, '20-60s视频': 30000",309596.0
62427282029,张大仙,117908807,是,28198834,"'1-20s视频': 250000, '20-60s视频': 300000",5864680.0
71300190538,笑笑科普,1729413338,是,3415630,"'1-20s视频': 23000, '20-60s视频': 32100",385417.0
60424463447,多余和毛毛姐,duoyuduoyu,是,32954366,"'1-20s视频': 23200, '20-60s视频': 640000",5624564.0
99819302533,工匠派汽车,1695497426,是,1900991,"'1-20s视频': 35000, '20-60s视频': 45000",276276.0
78955618549,家常美食-白糖,146606446,是,21311429,"'1-20s视频': 60000, '20-60s视频': 60000",2380255.0
104682176689,李小璐Super璐,yanyuanlixiaolu,否,13319885,,
66610181516,张韶涵,,否,6808410,,
101260470181,杨议,TJYYYS,是,4594782,"'1-20s视频': 100000, '20-60s视频': 150000",1681051.0
98247093927,爱车小讲堂,acxjt,是,1120145,"'1-20s视频': 12000, '20-60s视频': 30000",0.0
107915636115,樊登读书精华,fddswjy,否,3574497,,
98558322282,壹加壹汽车,e6666w,否,1156952,,
3232189957815115,李若彤,dyeavab6tfyn,否,6216842,,
91751570163,中汽研标标侃车,biaobiaokanche,是,708678,"'1-20s视频': 10000, '20-60s视频': 20000",11812.0
104849281380,懂车帝报道,,否,528542,,
99906497179,奔跑吧历史,lishi006,是,4682002,"'1-20s视频': 11000, '20-60s视频': 30000",198359.0
82771126029,伦帝电影说,Ayalun_,是,4902808,"'1-20s视频': 5000, '20-60s视频': 8000",731871.0
104655810671,三体迷,santimi,是,1866767,"'1-20s视频': 8000, '20-60s视频': 10000",149458.0
53439518746,飞机之家,feijizhijia,是,1044183,"'1-20s视频': 5300, '20-60s视频': 5300",120383.0
97636584378,天慈来了,tiancilaile,是,6152992,"'1-20s视频': 60000, '20-60s视频': 70000",5835225.0
1116716506025096,财经林妹妹,Lmm318,是,3181231,"'1-20s视频': 10000, '20-60s视频': 20000",191547.0
3179436483020827,曾志伟,Jiangmenren,否,3428564,,
58062943442,房琪kiki,4672592,是,9719025,"'1-20s视频': 85000, '20-60s视频': 100000",2311366.0
85264891763,何炅,he.jiong,否,29988709,,
111131907101,刘阿楠,C109729,是,8081274,"'1-20s视频': 73000, '20-60s视频': 73000",5447979.0
52587355022,吃不胖娘,7664071,是,11858951,"'1-20s视频': 250000, '20-60s视频': 300000",0.0
52096627494,北京卫视生命缘,1640879540,是,7904674,"'1-20s视频': 50000, '20-60s视频': 50000",1004205.0
58686979942,乐呵兄弟,7094606,是,4514284,"'1-20s视频': 90000, '20-60s视频': 90000",2496187.0
61002725169,娄艺潇,,否,20297489,,
60282758675,末那大叔,monadashu,是,13318229,"'1-20s视频': 200000, '20-60s视频': 300000",1387619.0
3289372925368591,郭德纲,dysguodegang,否,5995792,,
1692878983398510,国＋社区,GUOJIASHEQU,是,13244877,"'1-20s视频': 14100, '20-60s视频': 14100",1591443.0
63546180059,车圈女神美丽姐,50063741,是,1375508,"'1-20s视频': 60000, '20-60s视频': 60000",77527.0
97800431803,乐嘉,fpalejia,是,2680473,"'1-20s视频': 500000, '20-60s视频': 500000",116543.0
97175128004,百姓关注,bxgz,是,8296743,"'1-20s视频': 15000, '20-60s视频': 30000",153223.0
104821397716,张卫平,BJLP666,是,2041011,"'1-20s视频': 30000, '20-60s视频': 45000",691802.0
89923335731,学好姐姐,xuehaojiejie,否,3400079,,
97242246382,大漠警示,T8288,否,4613871,,
67579558320,牛肉哥严选（双十二品牌专场）,niurougeyanxuan,是,5931304,"'1-20s视频': 3700, '20-60s视频': 3700",107186.0
85725105166,相宜,xiangyi616,是,5651523,"'1-20s视频': 35550, '20-60s视频': 53325",1277199.0
83084109343,雄安快报,ccxmtxa,是,5126460,"'1-20s视频': 50000, '20-60s视频': 100000",478262.0
2664856279332107,中国政府网,zgzfw,否,3081043,,
104170817060,恩克,enke0000,否,4038631,,
71191386666,宇宙文明,1280681814,是,2650421,"'1-20s视频': 1900, '20-60s视频': 8000",749157.0
22876247389,石榴熟了,71070392,是,7684999,"'1-20s视频': 126420, '20-60s视频': 126420",2469504.0
77538309139,中国电影报道,zgdybd,是,3291661,"'1-20s视频': 6200, '20-60s视频': 6200",568128.0
107743056849,乡村胡子哥,xcsh88,是,8208068,"'1-20s视频': 40000, '20-60s视频': 60000",720622.0
107727999616,河南都市报道,,否,3829577,,
64262049774,阿蔡美食雕刻,Csk999,是,14736682,"'1-20s视频': 40000, '20-60s视频': 60000",1831441.0
103370734618,秒懂进口车,1704276628,是,720095,"'1-20s视频': 13000, '20-60s视频': 15000",108251.0
63078050616,凌云,12345678Ly777,否,4879358,,
87240960631,鲁豫有约,,否,2179579,,
99104387465,车老湿,978593236,是,4941990,"'1-20s视频': 99000, '20-60s视频': 128700",147266.0
487784073403118,《商业评论》杂志,BusinessReview,是,2248035,"'1-20s视频': 6000, '20-60s视频': 15000",62673.0
51724583562,知电晓春哥,CHEARIMAX,是,1070684,"'1-20s视频': 100000, '20-60s视频': 100000",58193.0
97422076125,影视圈梗主,864088906,是,10584350,"'1-20s视频': 35000, '20-60s视频': 35000",386427.0
108775551309,维权问法,1834302877,是,2365478,"'1-20s视频': 10000, '20-60s视频': 15000",94843.0
103612571893,创业避坑指南,bkzndq,是,1433278,"'1-20s视频': 3800, '20-60s视频': 5000",20129.0
100089124724,悟禅,,否,10760411,,
98268481769,人民前线,rmqx,否,5149501,,
94840964383,小强热线浙江教科,ZTV4,否,3401627,,
58869546126,Jagger介个桔梗,7128990,是,5907223,"'1-20s视频': 179000, '20-60s视频': 179000",5022008.0
67689638095,精彩橘子:,791093973,是,441988,"'1-20s视频': 1100, '20-60s视频': 1100",22111.0
95865345286,隔壁老樊,Fan19981102,否,9023787,,
95364923283,郑云,zhengyun7140,是,6058383,"'1-20s视频': 70000, '20-60s视频': 150000",4271562.0
62905899407,蜻蜓FM,,否,1228698,,
59995169566,小沈龙?庆龙,13374590,是,11786906,"'1-20s视频': 350000, '20-60s视频': 450000",841021.0
92688104856,金枪大叔,Jinqiangdashu,是,841183,"'1-20s视频': 5000000, '20-60s视频': 5000000",170876.0
4160177701661981,腕表参某长,v13161025555,是,1637195,"'1-20s视频': 20000, '20-60s视频': 100000",591765.0
64545151067,劳斯莱斯汽车（苏州）,Rolls_Royce_666,否,672055,,
98619331764,陈勇医生,1773311214,是,4572512,"'1-20s视频': 3700, '20-60s视频': 80000",142266.0
99030426917,深圳大鹏交警,SZDPJJ,否,4561852,,
92512951109,央视文艺,,否,5107146,,
108772418543,我是田姥姥,tlaolao,是,29013980,"'1-20s视频': 240000, '20-60s视频': 300000",35061720.0
2194235651286307,惊天碉堡团,jtdbt,是,9292294,"'1-20s视频': 121100, '20-60s视频': 135000",4106617.0
4023835430753955,耀杨他姥爷,woshiniwanglaoye,是,12751666,"'1-20s视频': 220000, '20-60s视频': 220000",9692310.0
69011348633,娱乐现场,Yule111111,否,6177461,,
97254948635,面筋哥（程书林）,98897757j,是,5307434,"'1-20s视频': 30000, '20-60s视频': 38000",480772.0
59151263779,纳哥看房,69004231,是,2671435,"'1-20s视频': 50000, '20-60s视频': 50000",545056.0
105792541276,刘德华吧,AL19610927,是,6323456,"'1-20s视频': 10000, '20-60s视频': 10000",294752.0
93778284341,豪华车报告,,否,425500,,
99320300682,海峡导报,haixiadaobao,否,3207840,,
3584036534491988,张文宏医生,dya77dh53nv3,否,2318578,,
4393245229716349,安东学长,ANDDDON,是,2002181,"'1-20s视频': 20700, '20-60s视频': 20700",547871.0
75675144714,解说员王涛,944513900,是,4110259,"'1-20s视频': 50000, '20-60s视频': 50000",497644.0
111437176393,刘鲁明教授,,否,5146441,,
1516963116881684,沃尔沃 许昌新沃,xcxw2558888,否,277001,,
96312167006,大河客户端,703170800,是,12730466,"'1-20s视频': 40900, '20-60s视频': 40900",332607.0
88113263185,中原网,zynews,是,7787791,"'1-20s视频': 6500, '20-60s视频': 6500",1205348.0
100930506481,潇湘晨报,xiaoxiangchenbao,是,8467684,"'1-20s视频': 11000, '20-60s视频': 13000",144934.0
65140936187,小懂的说车日记,,否,1902551,,
60558507933,一脚油门儿,KobeNie666,是,1065183,"'1-20s视频': 20000, '20-60s视频': 32000",22934.0
87727434449,我有个朋友,pengyou1237,是,7873011,"'1-20s视频': 200000, '20-60s视频': 230000",2437363.0
51766426482,有车以后,954411408,是,782796,"'1-20s视频': 2100, '20-60s视频': 30000",63240.0
100942315230,国酒网-茅台鉴定行家,guojiu_com,否,1934294,,
86754076499,与尊桐行,RollingWithUs,是,1304196,"'1-20s视频': 11500, '20-60s视频': 16800",91880.0
104598145098,向波老师,xiangbo2018,是,5733619,"'1-20s视频': 80000, '20-60s视频': 120000",445919.0
24058267831,彭十六elf,elfin16,否,34886918,,
59389928252,燃烧的陀螺仪,P0KW39,是,9358717,"'1-20s视频': 250000, '20-60s视频': 350000",986472.0
98973525562,天天鉴宝,,否,6049498,,
83606331341,刘涛,,否,11415714,,
92201052414,考呀呀Excel技巧,591844999,是,7534479,"'1-20s视频': 11900, '20-60s视频': 11900",145598.0
110344102771,西藏冒险王,xzlw666666,是,1469895,"'1-20s视频': 8000, '20-60s视频': 12000",661525.0
98573160279,宇宙探索未解之謎,945297162,是,2300988,"'1-20s视频': 9000, '20-60s视频': 9000",197343.0
100637240139,阿尼亚塞牛,a11362,是,10414124,"'1-20s视频': 80000, '20-60s视频': 120000",263632.0
99997701690,戴较瘦,1039960212,是,6384994,"'1-20s视频': 130000, '20-60s视频': 130000",1303268.0
86736072867,中国东方航空,CEAIR,否,2220445,,
3315755127420029,李国庆,liguoqing0602,否,906084,,
52792146185,史别别,shibiebie,是,4307374,"'1-20s视频': 50000, '20-60s视频': 88000",965069.0
95719436860,博商,bosum_,是,1865431,"'1-20s视频': 5000, '20-60s视频': 10000",36797.0
104397172057,矢野浩二,1712138927,是,4297595,"'1-20s视频': 100000, '20-60s视频': 100000",1100658.0
67781058482,英超联赛,premierleague,否,2536117,,
59069879140,哈妮克孜,,否,5054256,,
55082577887,中国警察网,jingchawang,是,4679081,"'1-20s视频': 50000, '20-60s视频': 100000",137460.0
88706529168,华粉,huafen666999,是,5795178,"'1-20s视频': 2200, '20-60s视频': 2200",115632.0
3707143590266843,硬核肉叔,dushedianying,是,9249802,"'1-20s视频': 60000, '20-60s视频': 60000",1600949.0
70497664163,高火火❤️,HuoHuo6666,是,43374802,"'1-20s视频': 250000, '20-60s视频': 582900",17588625.0
100643141254,皮皮虾APP,pipixia_app,否,8836936,,
111606392207,樊登读书.知识学堂,2132906905,是,10191921,"'1-20s视频': 2000, '20-60s视频': 40000",155054.0
100444237946,我就是演员,,否,6559066,,
99556927961,懂车老王,dongchelaowa,是,478241,"'1-20s视频': 15000, '20-60s视频': 15000",39835.0
84494065240,整开,,否,14989596,,
107741282728,刘佳律师,,否,4813801,,
69521192308,N小黑财经,nbd111,是,1823228,"'1-20s视频': 53000, '20-60s视频': 53000",412324.0
60495988131,中国超模,ChinaSuperModel,是,3364953,"'1-20s视频': 5000, '20-60s视频': 10000",148734.0
